Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
7,113,107,96,56,60.854990871415445,182.56497261424633,74.81435719471102,0.4097957900872434,66.52030515923657,73.50859230873013,69.31286837256116,True,6.347434,20,1100,2710
8,115,113,106,48,62.179775976903464,186.53932793071039,72.96098857758044,0.3911292561570804,67.19402430228843,70.30119343577198,69.08257433654097,True,6.959505,20,1100,2710
9,112,125,112,64,55.99975141584871,167.99925424754613,75.72295509670319,0.4507338763845092,59.74594652180514,72.30850494647862,72.15485663331064,True,6.544831,20,1100,2710
10,119,128,123,61,55.952434479504404,167.8573034385132,69.50194972863848,0.4140537724895439,60.93315998597608,67.03969613211333,65.79554860122107,True,7.083537,20,1100,2710
11,113,114,106,53,58.73183373162372,176.19550119487116,74.93010146047665,0.4252668254997295,63.19144316801165,72.44976739289318,70.41078240814511,True,6.59347,20,1100,2710
12,113,109,98,48,54.58403504210846,163.75210512632538,74.9570938311549,0.4577473600924385,64.57613230163686,71.71538669559651,71.19284066023029,True,6.839989,20,1100,2710
13,113,116,108,57,56.4051473046828,169.2154419140484,74.76086645638851,0.44180877117800327,64.35271942621034,73.05026634135272,69.72072903862218,True,6.390007,20,1100,2710
14,110,106,98,32,59.69354472645088,179.08063417935264,77.42014933763524,0.43232005343524466,63.80750420011917,74.17187432129977,73.5651921338588,True,6.404397,20,1100,2710
15,118,121,114,59,66.42752658922504,199.28257976767512,70.19549619678392,0.3522410051024945,68.01570206062176,65.99843953925168,68.41793859880073,True,6.80772,20,1100,2710
16,114,105,95,40,59.076598767298364,177.22979630189508,73.99142567582679,0.4174886346412599,58.47825068819718,70.1990723510659,71.03294892959138,True,6.547676,20,1100,2710
17,113,122,112,49,62.485207534240466,187.4556226027214,74.95547950906942,0.3998571953636415,65.12047166939587,64.81040386356314,78.09217675684411,True,6.631381,20,1100,2710
18,118,126,116,56,61.6099703714658,184.8299111143974,70.51353094298521,0.38150497675315137,68.18973327925083,65.1072774465974,69.46161879543408,True,7.03118,20,1100,2710
19,121,109,101,48,61.14322759459976,183.42968278379928,68.08847269057246,0.3711965896535155,64.96419875232881,63.61228706162033,66.15905542473811,True,6.710597,20,1100,2710
20,109,111,100,56,68.48334246035252,205.45002738105757,78.13192854730326,0.38029651075387005,68.62462561329806,75.7561687453536,73.5249442359704,True,6.493248,20,1100,2710
1,178,182,174,126,20.08045817177028,60.241374515310845,19.0549551270138,0.3163100988369849,25.6798057038103,16.587728390177134,19.599387350089785,True,65.902664,15,4630,2711
2,177,177,170,110,28.178046986924755,84.53414096077427,19.742483834906793,0.23354450178972952,24.375423841738964,18.56426270175553,19.14659936635039,True,62.385171,15,4630,2711
3,177,181,171,142,25.918510739758435,77.75553221927531,19.82154852132551,0.2549213921580209,22.804947678669212,19.25359726103708,18.56534495297136,True,66.34253,15,4630,2711
4,175,174,165,110,22.510080376126847,67.53024112838054,21.534222242204162,0.31888264994146603,21.908783756840457,22.381974872455867,18.669283412966493,True,66.128533,15,4630,2711
5,173,181,175,120,28.8720060995205,86.6160182985615,22.97359642141207,0.2652349631476146,19.948520786078323,21.930997386162346,22.23596949153575,True,66.227316,15,4630,2711
6,178,181,178,130,19.602682263290273,58.808046789870815,18.92568031165966,0.32182127012794187,21.38501355403841,18.253869650701787,17.825561802514546,True,67.007013,15,4670,2711
7,180,184,178,125,22.197363100214435,66.59208930064331,17.06878131406203,0.256318453037291,21.5405506959308,16.916255673142782,15.827078242215993,True,65.549433,15,4670,2711
8,177,181,172,122,19.95212876944678,59.85638630834034,19.84014870358955,0.33146252099794804,24.659661851212807,18.083548357090915,19.68316631385494,True,65.36268,15,4630,2711
9,178,182,174,116,27.037372738853414,81.11211821656025,18.902960773649696,0.2330473077177064,23.08662097415976,16.86324702788372,19.23070978075205,True,65.538801,15,4630,2711
10,174,179,171,114,23.646901767256903,70.9407053017707,22.21330791958812,0.31312499396638604,24.09144804430314,19.642368909085825,22.915212381337987,True,66.297558,15,4630,2711
11,176,181,178,112,24.550647766036697,73.6519432981101,20.621266807234065,0.2799826573993901,24.44188502223697,21.22621820955664,18.140603403616645,True,68.240189,15,4670,2711
12,176,182,173,119,26.004179003294983,78.01253700988495,20.778577345441793,0.26634920670262197,23.350103019770966,19.903473760174375,19.593708855359804,True,67.564236,15,4670,2711
13,177,178,171,117,23.462206810015903,70.38662043004771,19.79173452127276,0.28118603223665734,25.54987865813172,20.026038285748637,17.71542793244714,True,63.624947,15,4590,2711
14,180,184,174,116,24.10498860136186,72.31496580408557,17.25365555323867,0.23859038528735488,25.759349390442036,16.83247266754953,16.031064739508984,True,66.659801,15,4630,2711
15,175,182,171,120,24.778264250947732,74.3347927528432,21.58219582548728,0.2903377412680254,24.640087840768143,20.59417546731057,20.45140848495955,True,67.618322,15,4670,2711
16,181,185,178,112,20.856355021462452,62.56906506438736,16.351153824092844,0.26132968116538924,23.535184243142886,18.061652433270005,13.123882428349098,True,66.689234,15,4670,2711
17,181,183,179,120,21.982695390400057,65.94808617120017,16.340161790028375,0.24777310061143515,21.6556263863723,13.875003093208047,17.32697054095381,True,66.282223,15,4670,2711
18,175,175,164,119,24.013573953679444,72.04072186103834,21.455857262483992,0.2978295706679742,20.52176184074666,18.3776349583058,22.663485832878273,True,65.679816,15,4630,2711
19,175,172,170,111,24.247244227556127,72.74173268266838,21.66602503100991,0.29784862460627237,27.890278006915718,21.540981664727166,19.59934319969703,True,64.693479,15,4630,2711
20,178,176,168,111,24.661026291204262,73.98307887361278,18.93991059387295,0.2560032764549917,25.738691793087465,18.68801635539688,17.428848528936975,True,67.046209,15,4630,2711
1,21,63,33,51,73.49586068958305,220.48758206874916,153.9033397365042,0.6980136400086075,73.96744642279239,147.9611245400254,145.79723433564837,True,41.918453,11,11990,2712
2,29,83,49,68,69.3746971378348,208.1240914135044,147.1384117538064,0.7069744341200239,72.30998492912705,136.0776334006598,144.64821073242842,True,36.574667,0,11800,2712
3,20,55,26,47,77.57247583674827,232.71742751024482,154.70762075838152,0.6647874308922176,76.97547900386513,148.80128610153776,146.6027998445172,True,42.140243,6,11980,2712
4,18,62,37,47,77.00118796621807,231.0035638986542,156.54358331352466,0.6776673946996048,77.72390602531837,151.24222777163772,147.52139563247184,True,39.979572,0,11560,2712
5,25,83,51,68,72.92137758753964,218.7641327626189,150.60257509552218,0.6884244377433714,66.90408207991322,141.1997806272239,146.10759626153538,True,39.814303,0,11440,2712
6,18,71,48,45,69.89210458394633,209.67631375183902,156.51980743012763,0.746483017702112,71.69222012706791,153.40531056409378,145.3552135522674,True,38.857957,0,11560,2712
7,34,90,57,67,71.95657215359977,215.86971646079928,142.84566076204925,0.6617216305464931,72.75057326685443,128.53510998621476,144.00333615737196,True,38.39989,0,11680,2712
8,20,79,44,60,69.22327304258725,207.66981912776174,154.94978430552425,0.7461353072696457,71.46674444308995,141.74984953298255,153.80268819901866,True,39.219173,0,11800,2712
9,20,68,40,53,72.54557680997088,217.63673042991263,154.88461936344066,0.7116658068584588,66.76693510905916,151.52846128869515,143.9886725257803,True,39.407099,0,11560,2712
10,30,105,62,85,74.36565416414969,223.09696249244905,146.47972481082962,0.6565742678625102,62.25433266380867,133.21917879230412,145.98817762718676,True,36.406962,0,11680,2712
11,20,69,43,53,74.68704798969033,224.061143969071,154.85025808601327,0.6911071475533862,71.1551135257354,141.95122814897286,153.55903544207348,True,38.499385,0,11560,2712
12,23,64,43,54,74.03929223938226,222.1178767181468,152.24812921310192,0.6854384323432685,69.01831940280209,147.9744932778894,142.59230333305757,True,39.027815,0,11560,2712
13,16,60,25,51,74.77426129706272,224.32278389118818,158.1852722340917,0.7051681041495202,72.63834324377565,144.97628752153372,157.03490168730605,True,37.00348,0,11800,2712
14,15,56,29,42,75.18248896335786,225.54746689007357,159.29409742415484,0.7062553156573067,73.55169938196237,152.44843326234937,151.31080057554666,True,39.172917,1,11610,2712
15,18,52,27,45,73.16534653770894,219.4960396131268,156.64172082139825,0.7136425836998582,77.52654843436517,157.45900390978633,141.36590076116676,True,43.128569,2,11660,2712
16,12,66,35,50,69.25110803377866,207.75332410133598,161.7768799143614,0.7786969504057195,69.7614145347579,159.30496512384272,149.32591290460093,True,40.981996,5,11810,2712
17,18,74,33,61,73.97456908257979,221.92370724773937,156.66840585998878,0.7059561495387946,74.36698295356469,142.4043358339868,156.41639832731582,True,38.011018,0,11560,2712
18,24,75,41,69,77.33451384625323,232.0035415387597,151.42316069285852,0.6526760742036388,69.78517131976876,144.44239782034003,144.51132523098565,True,37.040787,0,11560,2712
19,38,92,70,66,75.47880010285579,226.43640030856736,139.62103662626257,0.6166015553859691,75.39634260420492,133.47276436752878,132.6011990179097,True,32.667306,0,11680,2712
20,20,67,34,53,77.5500896595638,232.65026897869137,154.69143898360068,0.6649097792264705,75.22495331949459,142.15185467289064,153.24789070081715,True,39.055879,0,11560,2712
1,77,8,1,7,112.93724100250478,338.81172300751433,105.65888107472836,0.3118513141659653,116.55640626178277,99.96198727539819,101.80475667679032,True,9.84451,15,830,2713
2,76,12,0,12,116.8732240155604,350.6196720466812,106.56170512292668,0.30392391990127454,118.54605965392656,100.4688386840209,103.0370182805617,True,9.877901,15,830,2713
3,77,12,1,11,117.98140503298993,353.9442150989698,105.93547270868923,0.29929991278164436,114.28961310855948,101.56836780968491,100.38919665987164,True,9.666626,15,830,2713
4,77,8,1,7,118.94592400515741,356.83777201547224,105.94849575721238,0.29690941953482025,114.13764837742117,102.82997219848325,99.16075028184355,True,9.569971,15,830,2713
5,76,17,2,17,120.89264404213095,362.6779321263929,106.40047349132284,0.2933745454748054,113.7612544519247,105.10249017767298,98.2561413169203,True,9.759984,15,830,2713
6,76,15,0,15,122.53939774493159,367.6181932347948,106.82392059391852,0.2905838790347651,112.55531478484068,108.04196984241368,95.68069900679498,True,9.331077,15,830,2713
7,77,13,1,12,117.19490754075922,351.58472262227764,106.36559523062849,0.30253190308528155,114.61551510127218,101.83216044483315,100.43558537169113,True,9.670882,15,830,2713
8,76,12,2,10,118.77771965129303,356.3331589538791,106.35955344228182,0.29848345788119074,115.71572356442496,103.59015240980509,99.78892438707,True,9.555886,15,830,2713
9,77,15,0,15,118.89703300404872,356.6910990121462,105.76994783073529,0.296530942666258,113.51507647785988,103.9142978384888,98.01197218630276,True,9.550985,15,830,2713
10,76,13,2,13,118.25167600609682,354.75502801829043,106.54466230357725,0.3003330577123886,117.96482492760796,102.36404702983792,101.07085635790679,True,9.518013,15,830,2713
11,76,14,1,14,117.06867548175674,351.20602644527025,106.63552671591644,0.30362669967604855,116.63117672108629,101.45442381596105,102.07785988392827,True,9.785376,15,830,2713
12,76,8,1,8,118.2154214639091,354.6462643917273,106.66656953031058,0.3007689076135064,115.8865913855666,102.27055925916704,101.32626392911224,True,9.907917,15,830,2713
13,77,11,1,10,115.21294921552145,345.63884764656433,105.43172533185056,0.3050343618772291,118.60241145654929,99.5050315848014,102.17863010242934,True,9.289154,15,830,2713
14,76,12,1,11,117.58514881856645,352.75544645569937,106.68180329531678,0.3024242555776226,116.363797007778,102.04159325902455,101.53460157164386,True,10.010803,15,830,2713
15,76,13,1,13,118.03306290400442,354.0991887120133,106.73652572722304,0.30143115016857946,115.39091752249969,102.68170254928035,100.9282966594324,True,9.971263,15,830,2713
16,77,14,3,11,113.06422941688231,339.19268825064694,106.15602950380666,0.3129667389096622,113.60718964058077,99.37414028505245,102.825007026546,True,9.661924,15,830,2713
17,76,12,1,12,113.8841005680632,341.6523017041896,106.5432674404479,0.31184706471755463,119.96599680803952,97.84479768929147,105.6581390458988,True,10.216875,15,830,2713
18,76,13,0,13,114.74357564900842,344.23072694702523,106.45874735412163,0.30926567276054034,117.33407170783694,98.76249228089365,104.68461213103038,True,10.276166,15,830,2713
19,76,15,1,14,117.3427152831317,352.02814584939506,106.83799089968667,0.3034927523817774,116.04449291155866,101.87539209956253,101.77445081380554,True,9.338037,15,830,2713
20,76,14,1,14,115.17236565101895,345.51709695305686,106.88080569088199,0.30933579447561516,119.56338215262534,98.99520282601559,104.73265241513549,True,10.057751,15,830,2713
1,76,12,2,11,114.7828439335453,344.3485318006359,106.52989387948733,0.30936648204199085,120.59472143009964,99.04919981068568,104.36260525704509,True,6.474029,15,910,2714
2,76,13,0,13,119.38295117686901,358.148853530607,106.92822902570268,0.2985580659315574,116.01815378284799,103.48800196176492,100.24723577492676,True,7.72516,15,910,2714
3,76,11,0,11,120.80442669493563,362.4132800848069,106.55671751286991,0.2940199031556873,112.7530493543822,106.81198919520529,96.62861603275968,True,6.464303,11,710,2714
4,76,20,3,17,119.7375814957667,359.21274448730014,106.31667417169487,0.29597133120496416,114.34645963474705,104.24734529116024,99.07172886809892,True,3.9932,8,560,2714
5,77,20,1,20,114.57590028203377,343.7277008461013,105.79015536343921,0.30777314456481675,117.10618371196003,98.55884553504364,103.34264612708165,True,8.015153,15,910,2714
6,76,13,1,12,117.97490807979962,353.92472423939887,107.00353930799115,0.30233417441504506,117.79982349916708,101.63569855012977,102.1169321041395,True,5.059663,9,610,2714
7,76,15,1,14,116.37526091453712,349.12578274361135,106.83245465915172,0.30599990014947315,117.82242043763499,99.93901094008594,103.69856550751997,True,4.931584,9,610,2714
8,76,20,0,20,118.71084155121532,356.132524653646,106.70372594450869,0.2996180313726824,116.01450468017242,102.67342989631695,100.95576489815174,True,7.106462,15,910,2714
9,76,14,1,13,118.21197567567646,354.63592702702937,107.01596254322574,0.3017628908620679,113.75908661648972,103.23135509926408,100.55319420193877,True,5.152297,9,610,2714
10,77,16,4,12,117.44424615748608,352.33273847245823,105.62833057525552,0.29979709246778513,114.35902560649869,101.76751251780966,100.03733266923227,True,8.42586,15,910,2714
11,76,22,0,22,117.6282289668907,352.88468690067214,106.83285777469011,0.3027415519584753,113.54529568698993,102.05539045004258,101.6482786586297,True,5.436146,10,660,2714
12,76,16,1,15,118.96806392551356,356.9041917765407,106.4252156084673,0.2981898729704486,115.49048001593272,103.32530121772167,100.0411330182852,True,6.69056,15,910,2714
13,76,15,0,15,120.01843765951452,360.05531297854355,106.59074961987469,0.296039929915509,116.36213789592645,102.91689152176387,100.58363270703394,True,6.95522,15,910,2714
14,77,13,0,13,114.82044759664521,344.46134278993566,105.45763326597542,0.3061523026410749,118.25354716465631,99.4466517306112,102.24132974973897,True,6.849593,15,910,2714
15,76,16,2,14,119.77221344678468,359.316640340354,106.77449055919281,0.29715988232009866,113.28243759213576,105.6314563949964,97.99616074793764,True,5.482324,10,660,2714
16,76,20,3,17,117.64374207557753,352.93122622673263,106.52360501102841,0.30182539003390635,115.44566929236795,102.4869060525614,100.97230258874856,True,4.717957,9,610,2714
17,77,18,0,18,114.4596780878261,343.37903426347833,106.09259331341073,0.30896642697178994,118.10439866082778,99.53192978890063,102.58942320162218,True,8.549552,15,910,2714
18,77,14,0,14,116.21293208899458,348.6387962669837,105.7216527839781,0.3032412167434677,116.0353840467803,100.72094975806354,101.11877259492726,True,7.445455,15,910,2714
19,77,16,0,16,118.30859561347819,354.92578684043457,105.41976822027179,0.29701918578169073,114.20556402472263,102.88636425958465,98.79622060144453,True,6.959211,15,910,2714
20,76,11,1,10,114.87089911844342,344.6126973553303,106.86511021490546,0.3101020683074739,119.58149060281245,100.13276189159092,103.55161388587145,True,6.91987,14,860,2714
1,115,116,108,61,64.39558590342638,193.18675771027915,73.11397148042002,0.3784626459235293,64.8437413177126,73.06801704180552,66.4519222353185,True,7.834584,20,1100,2715
2,113,113,102,57,61.48015655258713,184.4404696577614,75.05438003340834,0.4069301068939779,62.538544966337575,66.59687796540867,76.37161259376182,True,7.50314,20,1100,2715
3,117,116,107,62,64.17080543925796,192.5124163177739,71.7508904339527,0.372707858570098,63.51903048189235,66.4504294417099,70.06496530364119,True,7.111559,20,1100,2715
4,115,109,101,58,58.02284388409583,174.06853165228748,72.9911563699896,0.41932424934676815,61.735596276408096,70.32332561137382,69.13673662857319,True,7.498763,20,1100,2715
5,120,127,112,77,60.41839069092416,181.2551720727725,68.73716280862995,0.37922869743563803,64.23179377866829,62.12337973418352,69.17515131437355,True,7.582992,20,1100,2715
6,114,120,111,63,59.77430250271725,179.32290750815173,73.822136586238,0.4116715349536822,60.56123061836394,69.86888236222207,71.2081235290867,True,7.328562,20,1100,2715
7,114,116,104,65,59.029371911435454,177.08811573430637,73.94677147180545,0.41757049119406336,69.29867838879974,69.93838511248406,71.19491724623356,True,7.630228,20,1100,2715
8,113,108,96,46,60.025011405832025,180.07503421749607,74.78545274262456,0.4153016161712794,62.52970802713641,69.22974518824029,73.54151040169751,True,7.442853,20,1100,2715
9,115,114,98,58,61.10309476378907,183.30928429136722,72.92671072478025,0.39783424503946235,66.60399455460326,68.4363724540078,70.9700152700359,True,7.951104,20,1100,2715
10,118,125,111,60,61.303786542994125,183.91135962898238,70.41106821369203,0.3828532851681231,62.94616105138276,67.00531158028745,67.47575870686096,True,7.249853,20,1100,2715
11,114,111,106,52,54.97722527486387,164.9316758245916,73.8434999295188,0.4477217584816937,61.34269468947665,72.50422682571003,68.58487625140259,True,7.589693,20,1100,2715
12,115,114,107,48,59.13845998195072,177.41537994585215,72.86104239383917,0.41068053071879473,62.176620887006,70.3354550549712,69.04282327058552,True,7.500972,20,1100,2715
13,119,117,111,64,58.86602218830082,176.59806656490247,69.63280667139435,0.39430107036762624,58.86809613080374,63.46113807997252,69.45400256634039,True,7.531824,20,1100,2715
14,115,125,112,74,56.445581119212136,169.3367433576364,73.50540376168026,0.43407828864665277,61.93774199806623,71.86691760198302,67.93264045444262,True,7.722575,20,1100,2715
15,114,110,101,52,59.282349821929174,177.8470494657875,74.348730944777,0.41804871752499606,60.5293143638435,69.71192949948856,71.68881059627313,True,7.49225,20,1100,2715
16,115,122,112,50,51.150037979947946,153.45011393984385,73.05111777764706,0.4760577617184753,57.77159460059566,70.21097534937513,69.22674331853307,True,7.206909,20,1100,2715
17,113,117,109,49,65.06356578198566,195.19069734595698,74.77130475350849,0.38306797286032257,68.46236145461751,77.45157019424498,65.30246010216518,True,7.367197,20,1100,2715
18,115,121,115,58,51.752123616298626,155.25637084889587,73.2135209147179,0.471565324594463,58.76761443766505,70.80305822546379,68.8402751259802,True,7.015534,20,1100,2715
19,116,123,112,62,62.81702413726488,188.45107241179466,72.26973172523238,0.3834933428625541,67.70367534453156,70.89726746522553,66.96810149430479,True,7.539472,20,1100,2715
20,115,108,103,53,62.09983234330289,186.29949702990868,72.86283655894378,0.3911059220264364,62.49667132195403,70.93441917426502,68.41693298896735,True,7.367806,20,1100,2715
1,181,182,169,118,20.320579803334912,60.96173941000474,16.26674428336095,0.26683530425464425,25.490044932542897,17.91291688191845,13.224878158913377,True,68.698267,15,4630,2716
2,183,181,177,133,19.20607958710098,57.61823876130294,14.579474830084937,0.2530357599176856,18.6786204809763,15.055860990655495,12.790738272916752,True,69.307107,15,4630,2716
3,179,179,171,122,26.41638727402885,79.24916182208655,17.9871055645741,0.2269690322397976,22.96198444615692,17.98589860783443,16.434162525877923,True,71.77162,15,4670,2716
4,183,185,179,127,20.409359158052872,61.22807747415862,14.526510464003357,0.2372524348838862,20.4038613478843,15.336177141952225,12.490330606631952,True,68.021586,15,4590,2716
5,183,185,180,129,21.691556671463182,65.07467001438954,14.79846443774403,0.22740744493167223,21.01490642952292,12.956945467326094,15.08417203699864,True,68.176985,15,4590,2716
6,178,189,179,143,23.092766342934283,69.27829902880285,18.840753513906506,0.2719575073007112,22.1386573260988,17.280512478829937,18.78554090280981,True,69.969164,15,4670,2716
7,180,181,177,135,24.99919842232301,74.99759526696903,17.15582454113621,0.2287516617041733,19.1499460217647,16.54776139292475,16.245595227380562,True,69.57649,15,4630,2716
8,179,176,173,112,23.369684109249008,70.10905232774702,17.862642763884864,0.2547836858552911,19.79783796700833,16.02511719123838,18.341830838549164,True,69.113691,15,4630,2716
9,181,179,172,120,21.521237235820916,64.56371170746274,16.373614479487028,0.2536039835143872,20.38149469945641,16.603169818380145,14.599315482748182,True,71.503865,15,4630,2716
10,179,182,179,118,24.746642590217167,74.2399277706515,17.718812862292506,0.23866958649301245,18.53612171806506,17.01855131054018,17.215869634652755,True,69.152372,15,4630,2716
11,178,184,179,126,18.7354826304566,56.20644789136979,19.079481053370152,0.3394535995273188,26.96032038387521,18.44309294996049,17.734707511199538,True,69.589991,15,4590,2716
12,181,182,173,125,18.342490250340724,55.02747075102217,16.55701526660395,0.30088635804320324,19.536869391950066,15.259960684774866,16.08402018348015,True,69.471643,15,4590,2716
13,181,183,177,119,21.892453575894883,65.67736072768466,16.33841079403267,0.2487677734459512,17.342525696690597,15.84836026237758,15.35222115196775,True,69.223521,15,4710,2716
14,176,181,170,141,24.47524427877885,73.42573283633655,20.641433885263783,0.2811198892801361,22.465508689573277,22.415021128176406,16.96408996318724,True,71.855692,15,4630,2716
15,180,182,172,117,17.737360894275522,53.21208268282656,17.222039021471378,0.3236490314450621,24.15624886399256,15.218533843953836,17.596805141047465,True,70.227471,15,4630,2716
16,179,179,171,128,20.644471460073746,61.93341438022124,18.135988786693712,0.2928304368196683,19.09990708087775,17.33634511543056,17.18352014911661,True,71.854243,15,4590,2716
17,181,187,177,127,19.42933522301997,58.288005669059906,16.38508806071186,0.28110565583151,21.0635160717975,17.30856171926676,13.89308904430583,True,69.28229,15,4590,2716
18,181,181,170,135,20.56706989306668,61.70120967920004,16.37198454491998,0.2653430075365135,21.819253802423926,17.571353944022047,13.650171187245213,True,69.96247,15,4630,2716
19,179,183,174,123,24.88206325709606,74.64618977128818,18.105057785053482,0.24254496901350736,24.899635740851526,18.4025136005684,16.112474696751306,True,68.827592,15,4590,2716
20,177,183,176,127,17.02709934746896,51.08129804240687,19.721315546773198,0.3860770243230875,26.32428233557307,19.11139466981113,18.603494251027644,True,66.532511,15,4630,2716
1,21,67,42,53,74.09124582880303,222.27373748640906,154.22280875979283,0.6938417939241373,75.98665675371574,141.3701878443943,152.64156509965107,True,49.980281,0,11560,2717
2,26,84,55,71,76.10482815818554,228.31448447455662,149.52453015598996,0.6549060192133933,68.87340791694156,148.21061244127435,137.3044205491623,True,46.944539,2,11660,2717
3,17,77,50,59,66.06057002245582,198.18171006736748,157.51020682995096,0.7947767065709992,71.61976431308956,151.49023855924906,148.95678944125387,True,46.577725,0,11560,2717
4,23,67,43,55,74.04960985804944,222.1488295741483,152.12868940705397,0.6848052708568371,69.20423556785559,141.55785489628846,148.9165696614038,True,45.231825,0,11440,2717
5,28,71,40,52,70.23950524323176,210.7185157296953,148.05833432096568,0.7026356170375241,59.273921332617206,134.57224653318548,147.8231900478299,True,42.878381,1,11610,2717
6,21,65,39,54,75.53431796132702,226.60295388398106,154.1826862813032,0.6804089869024547,75.16314581571459,145.48309698278925,148.51587050710097,True,50.695604,0,11680,2717
7,12,53,37,43,78.35457103452157,235.0637131035647,161.8632274703025,0.688593000311318,64.13360577557488,162.3954774948616,146.3209776213554,True,54.13627,0,11440,2717
8,23,85,47,74,73.83155665262655,221.49466995787964,152.22466403496625,0.6872610707242478,76.39200698750408,145.95174852476327,144.58915069981347,True,55.871902,9,12010,2717
9,16,57,31,48,75.40451452364796,226.2135435709439,158.38155610453938,0.7001417934769613,76.96404965968874,154.19381851784846,147.89899490702405,True,53.925634,0,11440,2717
10,21,65,38,50,72.38493536425023,217.15480609275068,154.05417236596273,0.709420966258345,63.434597293495,142.35723194902627,151.5585730291567,True,50.688566,0,11560,2717
11,24,77,49,58,74.35071486942857,223.05214460828572,151.4469725924216,0.6789756397921484,65.95641406408315,143.18931404111177,145.76479548107903,True,53.852119,15,12310,2717
12,28,82,51,62,72.16517833699716,216.4955350109915,148.04957769065587,0.6838458709235707,71.50983188104453,145.90080778086565,136.48982993486166,True,45.647766,0,11560,2717
13,22,75,45,62,73.74181451701386,221.2254435510416,153.25047364360697,0.692734394306904,74.83413174852434,147.69065001277104,144.6077038371036,True,47.467352,0,11560,2717
14,22,79,47,63,70.88042391385318,212.64127174155954,152.98031537728392,0.7194290841300719,69.68216986567484,148.20210234764565,143.89662943920214,True,47.405667,1,11610,2717
15,7,47,31,31,70.44149282579177,211.3244784773753,166.06472224875353,0.7858281418474323,68.21158054005612,158.96605634796512,157.88359281398132,True,53.885316,1,11610,2717
16,25,77,44,57,72.42873861399981,217.28621584199942,150.37211576635207,0.6920462726254839,73.72067895785794,142.34612558506396,144.8228935543598,True,43.151903,0,11560,2717
17,23,82,47,66,68.38342892954975,205.15028678864925,152.24349627606838,0.7421071579242455,62.61488247447669,147.74290934880108,142.82795670746307,True,49.648935,0,11680,2717
18,32,99,60,77,75.09819790054344,225.29459370163033,144.72054195832303,0.6423613615424086,71.40724739926678,143.7051783829765,132.2073192310663,True,40.685797,0,11440,2717
19,25,88,51,64,66.90406574877765,200.71219724633295,150.4981403211656,0.7498206007702666,73.25399565018782,141.56239195285758,145.68306538595482,True,43.990891,1,11610,2717
20,24,79,59,59,74.1467878582095,222.44036357462852,151.34652042447593,0.6803914451151277,75.1009942981228,142.80069763242258,146.09134104050926,True,43.121275,0,11560,2717
1,76,23,3,21,121.80044879619305,365.40134638857916,106.52989387948733,0.29154214928972955,118.93423322915027,101.59923912206376,101.81256594566698,True,11.02711,15,830,2718
2,77,15,0,15,119.86459367230921,359.59378101692766,106.30063832655368,0.29561311662825906,120.49726682506957,99.61887292390813,102.54816189122913,True,10.164056,15,830,2718
3,76,14,0,14,123.71806525097276,371.15419575291827,106.39164994335576,0.2866508075640399,120.40295867474572,103.37891283833295,100.00580819649637,True,9.808405,15,830,2718
4,76,8,0,8,127.44234500762734,382.327035022882,106.86904699434334,0.27952260029936754,114.73013430022644,108.78784772513465,94.89300020795406,True,10.638716,15,830,2718
5,76,19,1,19,120.21005932897492,360.63017798692476,106.76762492937026,0.29605848718861594,120.97660169107562,100.75797880051627,102.84236014554642,True,10.473191,15,830,2718
6,76,14,2,12,120.56202157091941,361.68606471275825,106.56667089711817,0.2946385865923551,120.47266940937612,100.93614730896972,102.5825036853054,True,10.541666,15,830,2718
7,76,12,1,11,124.01362953737318,372.04088861211955,106.71348953196733,0.28683269177766135,118.94576121512488,104.65375726058687,98.88138983986556,True,9.727577,15,830,2718
8,77,7,0,7,120.54393152780783,361.63179458342347,105.38543204921119,0.2914163898962712,119.8419101872723,101.53186715761198,100.0847924488555,True,9.955793,15,830,2718
9,76,9,2,7,119.36579570869931,358.09738712609794,106.7213714818469,0.29802331800948545,121.04903289546111,100.59852878590398,102.97129195049395,True,10.895742,15,830,2718
10,76,13,1,13,118.83111278080752,356.49333834242253,106.67139815249006,0.2992240995258907,121.20015605427693,98.67930404847904,104.85752539954905,True,11.048742,15,830,2718
11,77,14,0,14,124.33030710724415,372.99092132173246,106.11271609925173,0.28449141797669014,117.09318360327288,106.12165929657837,96.00685810358438,True,9.93907,15,830,2718
12,77,17,1,16,119.52321865494743,358.5696559648423,105.79328888258367,0.2950425032422618,120.95943434892351,100.3154385200481,101.56442208670497,True,9.871846,15,830,2718
13,77,9,0,9,120.56681392751246,361.7004417825374,106.03935662524995,0.2931689994700179,119.79990864507887,102.13224542684164,99.89701156954924,True,9.828192,15,830,2718
14,77,8,1,8,122.11541433461404,366.3462430038421,106.1103503637531,0.28964498037076974,120.57553153865268,101.78529331303741,100.26884832520557,True,9.825918,15,830,2718
15,76,12,1,12,126.3215320514647,378.9645961543941,106.85078746075597,0.281954537561139,114.52612388128918,106.46696329079629,97.25314185595902,True,10.394414,15,830,2718
16,76,10,0,10,119.46129125664913,358.3838737699474,106.86056055373824,0.29817346252117866,123.82186854107594,99.61028429414,104.0570144400908,True,9.716947,15,830,2718
